assists,assists_per_60_minutes,created_xgoals,created_xgoals_minus_actual_xgoals,defensive_zone_giveaways,expected_goals,expected_goals_per_60_minutes,expected_pct_of_unblocked_shots_that_missed_net,expected_shooting_pct_on_unblocked_shots,faceoff_win_pct,final_standing,flurry_adjusted_xgoals,games_played,giveaways,goals,goals_above_expected,goals_above_shooting_talent,goals_per_60_minutes,high_danger_unblocked_shot_attempts,high_danger_xgoals,hits,icetime,low_danger_unblocked_shot_attempts,low_danger_xgoals,lower_limit,medium_danger_unblocked_shot_attempts,medium_danger_xgoals,min_salary,net_miss_pct_above_expected,off-ice_expected_goals_pct,on-ice_expected_goals_against_per_60_minutes,on-ice_expected_goals_differential,on-ice_expected_goals_pct,on-ice_goal_differential,on-ice_goals_pct,on-ice_high_danger_shot_attempts_against_per_60_minutes,on-ice_score/flurry_adjusted_expected_goals_pct,on-ice_score_adjusted_expected_goals_pct,on-ice_shot_attempt_pct_(corsi),on-ice_shot_attempts_against_per_60_minutes,on-ice_unblocked_shot_attempt_pct_(fenwick),pct_change,pct_of_shift_starts_in_defensive_zone,pct_of_shift_starts_in_neutral_zone,pct_of_shift_starts_in_offensive_zone,pct_of_shift_starts_on_fly,pct_of_unblocked_shots_that_missed_net,pim,pim_differential,pim_drawn,player,points,points_per_60_minutes,primary_assists,rebounds_created,rebounds_created_above_expected,relative_expected_goals_pct,secondary_assists,share_of_possible_icetime,share_of_xgoals_from_rebounds_shots,shifts,shooting_pct,shooting_pct_on_unblocked_shots,shooting_pct_on_unblocked_shots_above_expected,shooting_talent_above_average,shooting_talent_adjusted_expected_goals,shot_attempts,shot_attempts_per_60_minutes,shots_blocked_by_player,shots_blocked_by_player_per_60,shots_on_goal,shots_on_goal_per_60_minutes,shots_that_missed_net,shots_that_were_blocked,takeaways,upper_limit,xgoals_from_non_rebounds,xgoals_of_expected_rebounds,xgoals_on_rebounds_shots,xrebounds_created
3,0.56,1.0,0.2,1,0.8,0.16,0.33299999999999996,0.0,0.0,1.0,0.8,27,1,0,-0.8,-0.7,0.0,0,0.0,35,321,21,0.46,61700000,3,0.38,775000,0.125,0.522,3.91,-8.1,0.38,-9,0.371,4.29,0.385,0.38299999999999995,0.44,63.03,0.43,0.0121,0.11599999999999999,0.141,0.086,0.657,0.45799999999999996,4,-6,10,"Casey Fitzgerald, D, FLA",3,0.56,2,1,-0.1,-0.142,1,0.19699999999999998,0.0,475,0.0,0.0,0.0,-0.16699999999999998,0.7,42,7.83,12,2.24,13,2.42,11,18,5,83500000,0.8,0.2,0.0,1.1
5,0.82,1.0,-0.2,6,1.2,0.19,0.321,0.036000000000000004,0.0,2.0,1.0,44,8,1,-0.2,-0.2,0.16,2,0.62,86,366,25,0.4,61700000,1,0.14,775000,-0.036000000000000004,0.516,2.76,-3.0,0.452,-1,0.478,2.29,0.452,0.467,0.46,61.7,0.45,0.0121,0.069,0.109,0.062,0.76,0.28600000000000003,55,28,27,"Kurtis MacDermid, D, COL",6,0.98,3,1,-0.1,-0.064,2,0.13699999999999998,0.319,551,0.05,0.036000000000000004,0.0,0.0,1.2,51,8.35,31,5.07,20,3.27,8,23,6,83500000,0.8,0.2,0.4,1.2
6,0.68,2.2,0.5,6,1.7,0.2,0.34299999999999997,0.015,0.0,2.0,1.7,47,7,4,2.3,2.1,0.46,0,0.0,16,527,65,1.55,61700000,2,0.19,775000,-0.03,0.509,2.24,1.1,0.514,4,0.5529999999999999,1.48,0.514,0.521,0.54,49.63,0.52,0.0121,0.068,0.114,0.071,0.748,0.313,12,10,2,"Brad Hunt, D, COL",10,1.14,3,3,0.3,0.005,3,0.184,0.0,765,0.087,0.06,0.045,0.08800000000000001,1.9,97,11.04,10,1.14,46,5.24,21,30,9,83500000,1.7,0.5,0.0,2.7
14,0.56,4.8,0.4,34,4.4,0.17,0.33299999999999996,0.027000000000000003,0.0,8.0,4.3,78,45,3,-1.4,-1.4,0.12,2,0.66,117,1512,138,2.99,61700000,7,0.76,775000,-0.075,0.5489999999999999,3.24,-7.2,0.47700000000000004,-12,0.45799999999999996,3.13,0.48200000000000004,0.47600000000000003,0.45,60.03,0.45,0.0121,0.171,0.145,0.067,0.617,0.259,61,42,19,"Ian Cole, D, TBL",17,0.67,7,3,-2.8,-0.07200000000000001,7,0.32,0.18600000000000003,1831,0.027999999999999997,0.02,-0.006999999999999999,0.001,4.4,218,8.65,123,4.88,109,4.33,38,71,33,83500000,3.6,1.2,0.8,5.8
9,0.43,7.3,0.8,32,6.5,0.31,0.301,0.033,0.0,25.0,6.3,63,36,9,2.5,4.0,0.43,4,1.24,47,1242,171,4.13,61700000,8,1.12,775000,-0.066,0.47100000000000003,2.79,-2.1,0.491,-8,0.466,2.51,0.49200000000000005,0.488,0.47,57.33,0.48,0.0121,0.17600000000000002,0.155,0.081,0.589,0.235,45,10,35,"Jake Walman, D, DET",18,0.87,5,8,0.8,0.02,4,0.325,0.11199999999999999,1601,0.064,0.049,0.016,-0.23399999999999999,5.0,257,12.41,121,5.84,140,6.76,43,74,33,83500000,5.8,1.5,0.7,7.2
2,0.19,2.8,-0.3,16,3.1,0.29,0.304,0.054000000000000006,0.0,22.0,3.0,44,22,1,-2.1,-1.7,0.09,5,1.48,89,643,49,1.38,61700000,2,0.25,775000,0.0,0.486,2.94,-1.8,0.486,-16,0.34,3.08,0.489,0.479,0.44,62.01,0.46,0.0121,0.124,0.10300000000000001,0.046,0.728,0.304,29,14,15,"Radim Simek, D, SJS",3,0.28,2,4,1.6,0.0,0,0.24,0.267,878,0.026000000000000002,0.018000000000000002,-0.036000000000000004,-0.14400000000000002,2.7,80,7.46,74,6.9,39,3.64,17,24,21,83500000,2.3,0.5,0.8,2.4
3,0.22,1.7,0.0,9,1.7,0.12,0.322,0.017,0.0,18.0,1.7,48,13,2,0.3,0.5,0.14,1,0.31,165,833,56,1.17,61700000,2,0.22,775000,-0.11900000000000001,0.53,3.02,-9.3,0.43799999999999994,-17,0.373,3.17,0.439,0.439,0.44,60.18,0.45,0.0121,0.11,0.11699999999999999,0.068,0.706,0.203,62,6,56,"Kyle Burroughs, D, VAN",5,0.36,2,3,0.6,-0.092,1,0.284,0.263,1121,0.043,0.034,0.017,-0.15,1.5,92,6.62,84,6.05,47,3.38,12,33,5,83500000,1.3,0.5,0.5,2.4
14,0.77,3.8,0.4,27,3.4,0.19,0.29,0.03,0.0,26.0,3.3,65,31,2,-1.3,-1.8,0.11,2,0.72,79,1085,92,1.98,61700000,6,0.66,775000,-0.02,0.546,3.78,-16.8,0.43,-24,0.382,4.48,0.43200000000000005,0.42700000000000005,0.45,62.82,0.45,0.0121,0.11900000000000001,0.132,0.068,0.68,0.27,10,2,8,"Nick Holden, D, OTT",16,0.88,8,7,2.9,-0.11599999999999999,6,0.276,0.152,1473,0.027000000000000003,0.02,-0.01,0.14400000000000002,3.8,149,8.23,69,3.81,73,4.03,27,49,10,83500000,2.8,0.9,0.5,4.1
1,0.2,1.1,0.0,6,1.1,0.22,0.324,0.028999999999999998,0.0,26.0,1.1,19,6,0,-1.1,-1.0,0.0,1,0.28,23,304,31,0.56,61700000,2,0.27,775000,0.028999999999999998,0.542,2.53,-0.1,0.498,-3,0.429,2.17,0.503,0.494,0.5,57.18,0.52,0.0121,0.098,0.157,0.096,0.649,0.353,11,6,5,"Jacob Bernard-Docker, D, OTT",1,0.2,0,4,2.8,-0.044000000000000004,1,0.264,0.255,396,0.0,0.0,-0.028999999999999998,-0.11599999999999999,1.0,47,9.27,27,5.32,22,4.34,12,13,2,83500000,0.8,0.3,0.3,1.2
2,1.55,0.1,0.0,0,0.1,0.1,0.4,0.0,0.0,4.0,0.1,6,1,0,-0.1,-0.1,0.0,0,0.0,3,77,5,0.13,61700000,0,0.0,775000,-0.2,0.556,4.2,-2.1,0.377,2,0.6,3.09,0.384,0.397,0.42,78.08,0.39,0.0121,0.071,0.062,0.062,0.805,0.2,2,2,0,"Mac Hollowell, D, TOR",2,1.55,1,0,-0.2,-0.179,1,0.215,0.0,113,0.0,0.0,0.0,0.0,0.1,6,4.64,6,4.64,4,3.09,1,1,3,83500000,0.1,0.0,0.0,0.2
0,0.0,0.2,-0.4,1,0.6,0.25,0.33299999999999996,0.0,0.0,18.0,0.6,11,1,1,0.4,0.4,0.4,1,0.36,10,151,7,0.15,61700000,1,0.1,775000,-0.111,0.452,2.85,-0.7,0.47600000000000003,-5,0.33299999999999996,1.98,0.474,0.467,0.4,60.3,0.4,0.0121,0.09699999999999999,0.185,0.069,0.648,0.222,2,2,0,"Travis Dermott, D, VAN",1,0.4,0,0,-0.3,0.024,0,0.22899999999999998,0.742,216,0.14300000000000002,0.111,0.111,0.004,0.6,14,5.55,10,3.97,7,2.78,2,5,1,83500000,0.2,0.1,0.5,0.3
17,0.71,4.4,1.0,35,3.4,0.14,0.308,0.021,0.0,11.0,3.3,82,40,3,-0.4,-0.1,0.13,0,0.0,105,1435,140,2.88,61700000,3,0.49,775000,-0.105,0.591,3.08,-7.9,0.47200000000000003,-13,0.455,2.84,0.469,0.475,0.46,58.63,0.46,0.0121,0.12300000000000001,0.163,0.096,0.618,0.203,41,18,23,"Brett Kulak, D, EDM",20,0.84,5,4,-1.5,-0.11900000000000001,12,0.289,0.03,1820,0.026000000000000002,0.021,0.0,-0.091,3.1,211,8.82,106,4.43,114,4.76,29,68,27,83500000,3.3,1.1,0.1,5.5
1,0.51,0.1,0.0,1,0.1,0.03,0.4,0.0,0.0,27.0,0.1,6,1,0,0.0,0.0,0.0,0,0.0,5,117,5,0.05,61700000,0,0.0,775000,-0.2,0.498,3.31,-3.9,0.282,-2,0.4,4.07,0.297,0.27699999999999997,0.34,66.2,0.36,0.0121,0.151,0.185,0.048,0.616,0.2,0,0,0,"Alex Vlasic, D, CHI",1,0.51,1,1,0.9,-0.21600000000000003,0,0.327,0.0,146,0.0,0.0,0.0,-0.033,0.0,5,2.55,9,4.58,4,2.04,1,0,5,83500000,0.1,0.0,0.0,0.1
18,0.94,2.8,0.0,23,2.8,0.15,0.33299999999999996,0.017,0.0,4.0,2.6,70,33,4,1.2,1.2,0.21,3,0.83,318,1144,113,1.78,61700000,1,0.16,775000,-0.026000000000000002,0.503,3.51,-18.9,0.418,-18,0.43,3.88,0.42,0.41700000000000004,0.41,67.19,0.41,0.0121,0.132,0.166,0.077,0.624,0.308,84,52,32,"Luke Schenn, D, TOR",22,1.15,11,6,1.6,-0.085,7,0.26899999999999996,0.332,1627,0.049,0.034,0.017,0.025,2.8,177,9.28,98,5.14,81,4.25,36,60,11,83500000,1.9,0.9,0.9,4.4
28,1.22,4.2,0.6,33,3.6,0.16,0.309,0.027000000000000003,0.0,13.0,3.5,71,48,7,3.4,3.1,0.31,3,0.71,136,1372,101,2.22,61700000,6,0.7,775000,-0.045,0.504,2.97,15.8,0.552,18,0.563,3.45,0.547,0.5529999999999999,0.55,52.73,0.54,0.0121,0.078,0.129,0.121,0.672,0.264,39,4,35,"Rasmus Sandin, D, WSH",35,1.53,10,3,-1.6,0.048,18,0.319,0.105,1631,0.086,0.064,0.037000000000000005,0.08,3.9,174,7.61,87,3.8,81,3.54,29,64,25,83500000,3.3,1.0,0.4,4.6
16,0.59,5.8,0.9,40,4.9,0.18,0.317,0.027999999999999997,0.0,18.0,4.8,78,48,1,-3.9,-4.3,0.04,1,0.85,93,1630,134,3.35,61700000,7,0.74,775000,-0.021,0.526,3.5,-29.9,0.40700000000000003,-48,0.37200000000000005,3.39,0.413,0.402,0.41,64.5,0.41,0.0121,0.133,0.149,0.062,0.6559999999999999,0.29600000000000004,66,50,16,"Tyler Myers, D, VAN",17,0.63,7,4,-1.9,-0.11900000000000001,9,0.344,0.053,2081,0.01,0.006999999999999999,-0.021,0.08199999999999999,5.3,218,8.02,144,5.3,100,3.68,42,76,25,83500000,4.7,1.2,0.3,5.9
24,0.85,4.5,0.4,31,4.1,0.14,0.33299999999999996,0.033,0.0,12.0,3.9,82,40,1,-3.1,-2.9,0.04,3,0.84,123,1692,113,2.66,61700000,4,0.56,775000,-0.017,0.573,3.61,-24.5,0.43200000000000005,-45,0.37799999999999995,3.62,0.435,0.43200000000000005,0.45,66.04,0.45,0.0121,0.192,0.166,0.091,0.551,0.317,16,-10,26,"Brian Dumoulin, D, PIT",25,0.89,13,5,0.1,-0.141,11,0.341,0.14,2179,0.012,0.008,-0.025,-0.043,3.9,189,6.7,142,5.03,82,2.91,38,69,36,83500000,3.5,1.0,0.6,4.9
0,0.0,0.0,0.0,1,0.0,0.05,1.0,0.0,0.0,20.0,0.0,2,1,0,0.0,0.0,0.0,0,0.0,0,25,1,0.02,61700000,0,0.0,775000,0.0,0.45299999999999996,2.14,0.7,0.639,-1,0.33299999999999996,4.7,0.633,0.648,0.69,35.23,0.62,0.0121,0.059000000000000004,0.20600000000000002,0.20600000000000002,0.529,1.0,0,0,0,"Dennis Cholowski, D, NYI",0,0.0,0,0,0.0,0.18600000000000003,0,0.213,0.0,34,,0.0,0.0,0.002,0.0,7,16.44,1,2.35,0,0.0,1,6,0,83500000,0.0,0.0,0.0,0.1
0,0.0,0.0,-0.1,1,0.1,0.16,0.33299999999999996,0.0,0.0,6.0,0.1,4,1,0,-0.1,-0.1,0.0,0,0.0,2,45,6,0.12,61700000,0,0.0,775000,0.0,0.495,2.61,-0.4,0.445,-4,0.16699999999999998,4.0,0.444,0.455,0.48,54.67,0.56,0.0121,0.0,0.013999999999999999,0.099,0.887,0.33299999999999996,2,0,2,"Nick DeSimone, D, CGY",0,0.0,0,0,-0.2,-0.05,0,0.184,0.41700000000000004,71,0.0,0.0,0.0,0.0,0.1,7,9.33,4,5.33,4,5.33,2,1,2,83500000,0.1,0.0,0.1,0.2
3,0.99,1.6,0.2,3,1.4,0.46,0.344,0.031,0.0,12.0,1.3,9,5,1,-0.4,-0.3,0.33,1,0.43,19,181,29,0.74,61700000,2,0.21,775000,-0.187,0.423,2.38,7.7,0.674,8,0.7859999999999999,2.31,0.68,0.672,0.66,41.58,0.63,0.0121,0.021,0.188,0.22899999999999998,0.563,0.156,4,0,4,"Ty Smith, D, PIT",4,1.32,2,5,3.5,0.251,1,0.336,0.051,192,0.037000000000000005,0.031,0.0,-0.043,1.3,43,14.19,4,1.32,27,8.91,5,11,4,83500000,1.3,0.3,0.1,1.5
32,1.26,9.6,1.7,47,7.9,0.31,0.32,0.032,0.0,11.0,7.3,82,73,8,0.1,-1.6,0.32,5,1.67,95,1518,200,4.58,61700000,14,1.6,775000,-0.032,0.522,2.54,50.7,0.6409999999999999,38,0.603,2.57,0.631,0.644,0.61,45.29,0.6,0.0121,0.111,0.138,0.154,0.597,0.28800000000000003,28,14,14,"Evan Bouchard, D, EDM",40,1.58,11,7,-2.8,0.11900000000000001,21,0.306,0.051,1700,0.051,0.037000000000000005,0.005,0.21899999999999997,9.6,380,15.02,77,3.04,156,6.16,63,161,66,83500000,7.5,2.1,0.4,9.8
15,0.85,4.7,0.8,20,3.9,0.22,0.322,0.021,0.0,8.0,3.7,69,28,5,1.1,1.1,0.28,0,0.0,73,1062,140,3.04,61700000,6,0.83,775000,-0.08199999999999999,0.532,2.71,3.2,0.516,11,0.5589999999999999,2.71,0.516,0.515,0.52,53.65,0.51,0.0121,0.10099999999999999,0.152,0.10300000000000001,0.644,0.24,22,0,22,"Nick Perbix, D, TBL",20,1.13,10,9,3.2,-0.016,5,0.254,0.098,1428,0.045,0.034,0.013000000000000001,0.0,3.9,205,11.58,65,3.67,111,6.27,35,59,27,83500000,3.5,1.2,0.4,5.8
2,0.32,1.1,0.3,5,0.8,0.13,0.325,0.0,0.0,23.0,0.8,23,10,0,-0.8,-0.7,0.0,0,0.0,18,378,40,0.84,61700000,0,0.0,775000,0.0,0.43200000000000005,3.52,-8.8,0.377,-17,0.207,3.96,0.377,0.368,0.43,66.1,0.42,0.0121,0.12300000000000001,0.162,0.067,0.649,0.325,0,-2,2,"Urho Vaakanainen, D, ANA",2,0.32,1,1,-0.4,-0.055,1,0.27,0.024,464,0.0,0.0,0.0,-0.15,0.7,58,9.19,28,4.44,27,4.28,13,18,7,83500000,0.8,0.3,0.0,1.4
19,1.33,4.0,1.0,18,3.0,0.21,0.316,0.02,0.0,21.0,2.8,46,24,5,2.0,1.5,0.35,1,0.21,23,857,94,2.44,61700000,3,0.31,775000,-0.01,0.406,3.29,1.7,0.509,2,0.51,3.36,0.51,0.505,0.56,54.74,0.55,0.0121,0.075,0.131,0.191,0.603,0.306,8,-8,16,"Adam Boqvist, D, CBJ",24,1.68,11,3,-1.7,0.10300000000000001,8,0.308,0.024,1014,0.07400000000000001,0.051,0.031,0.184,3.5,135,9.45,47,3.29,68,4.76,30,37,11,83500000,2.9,1.1,0.1,4.7
3,1.17,0.5,-0.2,3,0.7,0.25,0.33299999999999996,0.0,0.0,31.0,0.6,9,3,0,-0.6,-0.6,0.0,1,0.25,12,153,17,0.4,61700000,0,0.0,775000,0.222,0.426,3.26,-2.7,0.402,-5,0.33299999999999996,2.73,0.40299999999999997,0.385,0.42,59.67,0.41,0.0121,0.11,0.11900000000000001,0.07200000000000001,0.6990000000000001,0.556,6,6,0,"Michael Kesselring, D, ARI",3,1.17,3,1,0.3,-0.024,0,0.27899999999999997,0.415,236,0.0,0.0,0.0,0.0,0.7,25,9.75,7,2.73,8,3.12,10,7,2,83500000,0.4,0.1,0.3,0.7
3,1.47,0.2,0.1,5,0.1,0.06,0.375,0.0,0.0,18.0,0.1,7,5,0,-0.1,-0.1,0.0,0,0.0,6,122,8,0.13,61700000,0,0.0,775000,0.125,0.46,3.22,-3.2,0.336,1,0.5710000000000001,3.93,0.34299999999999997,0.34299999999999997,0.36,63.31,0.37,0.0121,0.08,0.142,0.086,0.691,0.5,4,2,2,"Akito Hirose, D, VAN",3,1.47,1,0,-0.3,-0.124,2,0.287,0.0,162,0.0,0.0,0.0,0.0,0.1,9,4.42,6,2.94,4,1.96,4,1,1,83500000,0.1,0.1,0.0,0.3
0,0.0,0.4,0.1,3,0.3,0.14,0.33299999999999996,0.0,0.0,23.0,0.3,8,3,0,-0.3,-0.3,0.0,0,0.0,7,140,12,0.34,61700000,0,0.0,775000,0.0,0.32799999999999996,3.29,-2.9,0.386,-6,0.28600000000000003,2.55,0.387,0.38799999999999996,0.42,65.97,0.41,0.0121,0.102,0.151,0.12,0.627,0.33299999999999996,2,2,0,"Jamie Drysdale, D, ANA",0,0.0,0,1,0.5,0.057999999999999996,0,0.29,0.0,166,0.0,0.0,0.0,-0.10300000000000001,0.3,18,7.66,6,2.55,8,3.41,4,6,0,83500000,0.3,0.1,0.0,0.5
60,1.8,10.6,0.9,38,9.7,0.29,0.3,0.040999999999999995,0.0,7.0,9.1,82,74,12,2.3,1.0,0.36,8,2.48,25,1998,193,5.38,61700000,19,1.87,775000,-0.023,0.449,2.95,37.6,0.58,56,0.628,3.39,0.581,0.5820000000000001,0.59,47.72,0.59,0.0121,0.146,0.17,0.15,0.5329999999999999,0.27699999999999997,34,6,28,"Adam Fox, D, NYR",72,2.16,28,10,-1.1,0.131,32,0.401,0.16399999999999998,2165,0.075,0.055,0.013999999999999999,0.126,11.0,331,9.94,125,3.75,159,4.77,61,111,88,83500000,8.1,2.5,1.6,11.1
0,0.0,0.3,0.1,0,0.2,0.26,0.375,0.0,0.0,12.0,0.2,4,0,0,-0.2,-0.2,0.0,0,0.0,3,44,8,0.19,61700000,0,0.0,775000,0.0,0.546,2.91,1.3,0.615,0,0.5,2.71,0.612,0.615,0.57,65.06,0.63,0.0121,0.015,0.061,0.091,0.833,0.375,0,0,0,"Taylor Fedun, D, PIT",0,0.0,0,1,0.7,0.069,0,0.184,0.0,66,0.0,0.0,0.0,0.0,0.2,14,18.98,4,5.42,5,6.78,3,6,0,83500000,0.2,0.1,0.0,0.3
31,1.14,6.3,0.9,18,5.4,0.2,0.314,0.032,0.0,2.0,5.1,76,36,6,0.6,0.1,0.22,2,0.98,67,1633,146,3.38,61700000,8,1.03,775000,-0.077,0.52,2.78,2.6,0.509,-14,0.452,2.9,0.514,0.513,0.52,54.06,0.51,0.0121,0.122,0.15,0.109,0.619,0.237,16,-6,22,"Samuel Girard, D, COL",37,1.36,11,11,4.7,-0.011000000000000001,20,0.353,0.078,2055,0.05,0.038,0.006,0.09,5.9,269,9.88,116,4.26,119,4.37,37,113,42,83500000,5.0,1.3,0.4,6.3
11,0.55,3.5,0.7,62,2.8,0.14,0.348,0.022000000000000002,0.0,32.0,2.4,61,71,2,-0.8,-0.8,0.1,1,0.39,112,1193,86,1.78,61700000,5,0.61,775000,-0.098,0.442,4.35,-42.8,0.336,-65,0.29,5.03,0.341,0.331,0.36,77.12,0.36,0.0121,0.193,0.153,0.08,0.574,0.25,38,11,27,"Joel Edmundson, D, MTL",13,0.65,4,6,2.2,-0.106,7,0.322,0.036000000000000004,1370,0.028999999999999998,0.022000000000000002,0.0,0.0,2.8,126,6.33,149,7.49,69,3.47,23,34,12,83500000,2.7,0.8,0.1,3.8
43,1.39,10.1,1.1,43,9.0,0.29,0.305,0.044000000000000004,0.0,10.0,8.6,80,65,10,1.0,0.7,0.32,6,1.96,78,1854,171,4.14,61700000,26,2.9,775000,-0.084,0.53,2.76,25.8,0.5660000000000001,62,0.67,3.04,0.5670000000000001,0.5710000000000001,0.53,52.66,0.54,0.0121,0.14300000000000002,0.135,0.124,0.598,0.222,56,26,30,"Hampus Lindholm, D, BOS",53,1.71,24,15,5.8,0.036000000000000004,19,0.382,0.094,2232,0.063,0.049,0.005,0.033,9.3,300,9.7,100,3.23,158,5.11,45,97,31,83500000,8.2,2.0,0.9,9.2
11,1.04,1.9,0.5,25,1.4,0.13,0.327,0.019,0.0,32.0,1.4,39,34,4,2.6,2.6,0.38,0,0.0,49,635,50,1.22,61700000,2,0.2,775000,-0.096,0.40299999999999997,3.39,-11.2,0.408,-4,0.47100000000000003,3.77,0.41100000000000003,0.40399999999999997,0.46,58.69,0.46,0.0121,0.07400000000000001,0.157,0.129,0.6409999999999999,0.231,20,4,16,"Justin Barron, D, MTL",15,1.42,5,4,1.8,0.005,6,0.27,0.0,760,0.1,0.077,0.057999999999999996,-0.043,1.4,93,8.78,38,3.59,40,3.77,12,41,5,83500000,1.4,0.5,0.0,2.2
18,0.69,7.0,1.3,41,5.7,0.22,0.311,0.027000000000000003,0.0,28.0,5.6,78,47,8,2.3,1.8,0.31,2,0.82,83,1555,172,3.93,61700000,9,0.95,775000,-0.08199999999999999,0.593,3.03,3.0,0.509,20,0.565,2.7,0.51,0.513,0.47,61.7,0.47,0.0121,0.182,0.16899999999999998,0.078,0.57,0.23,28,18,10,"Ryan Graves, D, NJD",26,1.0,5,8,1.1,-0.084,13,0.32799999999999996,0.016,1880,0.057,0.044000000000000004,0.017,0.078,6.2,290,11.18,152,5.86,141,5.44,42,107,23,83500000,5.6,1.4,0.1,6.9
12,0.6,4.2,-0.1,33,4.3,0.21,0.309,0.036000000000000004,0.0,4.0,4.0,67,37,6,1.7,1.8,0.3,3,1.19,107,1199,102,2.37,61700000,5,0.7,775000,-0.073,0.5479999999999999,2.91,5.7,0.523,15,0.57,3.1,0.521,0.527,0.48,58.11,0.49,0.0121,0.099,0.147,0.09,0.664,0.23600000000000002,30,16,14,"Timothy Liljegren, D, TOR",18,0.9,6,1,-3.4,-0.025,6,0.29600000000000004,0.235,1591,0.071,0.055,0.019,-0.012,4.2,154,7.7,93,4.65,84,4.2,26,44,11,83500000,3.3,0.9,1.0,4.4
9,0.39,4.0,0.3,38,3.7,0.16,0.308,0.023,0.0,16.0,3.5,79,42,2,-1.7,-2.0,0.09,2,0.54,113,1378,125,2.37,61700000,6,0.82,775000,-0.068,0.483,3.42,-18.8,0.43200000000000005,-16,0.423,2.87,0.43,0.431,0.45,63.21,0.45,0.0121,0.14300000000000002,0.16899999999999998,0.071,0.617,0.24100000000000002,50,34,16,"Dante Fabbro, D, NSH",11,0.48,4,10,4.7,-0.051,5,0.287,0.209,1731,0.02,0.015,-0.008,0.078,4.0,204,8.88,129,5.62,101,4.4,32,71,19,83500000,3.0,1.1,0.8,5.4
2,0.85,0.4,0.1,3,0.3,0.11,0.364,0.0,0.0,16.0,0.3,8,3,0,-0.3,-0.3,0.0,0,0.0,2,140,11,0.27,61700000,0,0.0,775000,-0.182,0.444,3.43,-3.7,0.35100000000000003,4,0.667,4.26,0.34700000000000003,0.35,0.38,62.18,0.4,0.0121,0.11199999999999999,0.077,0.071,0.74,0.182,2,2,0,"Spencer Stastney, D, NSH",2,0.85,2,2,1.6,-0.09300000000000001,0,0.287,0.0,169,0.0,0.0,0.0,0.0,0.3,14,5.96,9,3.83,9,3.83,2,3,2,83500000,0.3,0.1,0.0,0.5
0,0.0,0.3,0.0,7,0.3,0.11,0.35700000000000004,0.0,0.0,22.0,0.3,12,9,1,0.7,0.7,0.31,0,0.0,11,193,13,0.25,61700000,1,0.09,775000,-0.071,0.42100000000000004,4.22,-6.5,0.34299999999999997,-16,0.136,4.65,0.348,0.335,0.42,70.61,0.41,0.0121,0.127,0.14300000000000002,0.091,0.639,0.28600000000000003,8,8,0,"Nikolai Knyzhov, D, SJS",1,0.31,0,0,-0.5,-0.078,0,0.265,0.265,252,0.1,0.071,0.071,0.0,0.3,19,5.88,16,4.96,10,3.1,4,5,3,83500000,0.3,0.1,0.1,0.5
8,0.8,1.4,0.3,11,1.1,0.11,0.319,0.021,0.0,21.0,1.1,33,13,3,1.9,1.9,0.3,0,0.0,45,599,45,0.93,61700000,2,0.21,775000,-0.043,0.405,3.98,-3.6,0.47600000000000003,-1,0.491,4.51,0.462,0.47100000000000003,0.48,64.4,0.48,0.0121,0.136,0.155,0.133,0.5760000000000001,0.27699999999999997,32,24,8,"Marcus Bjork, D, CBJ",11,1.1,5,3,1.1,0.071,3,0.3,0.061,759,0.08800000000000001,0.064,0.043,0.0,1.1,66,6.61,47,4.71,34,3.41,13,19,2,83500000,1.1,0.4,0.1,1.9
2,0.12,3.1,-0.1,18,3.2,0.19,0.301,0.040999999999999995,0.0,21.0,3.1,59,25,1,-2.2,-2.2,0.06,2,0.58,122,1000,61,1.33,61700000,10,1.28,775000,-0.096,0.428,3.1,-10.5,0.444,-26,0.359,3.06,0.442,0.439,0.45,62.82,0.45,0.0121,0.12300000000000001,0.17600000000000002,0.094,0.607,0.205,34,30,4,"Tim Berni, D, CBJ",3,0.18,1,6,2.9,0.016,1,0.28,0.21600000000000003,1285,0.017,0.013999999999999999,-0.027000000000000003,0.0,3.2,119,7.13,74,4.44,58,3.48,15,46,19,83500000,2.5,0.6,0.7,3.1
7,0.57,1.8,0.2,12,1.6,0.13,0.32799999999999996,0.016,0.0,24.0,1.5,50,14,1,-0.6,-0.2,0.08,0,0.0,81,732,58,1.26,61700000,3,0.3,775000,0.066,0.491,3.34,-8.5,0.442,-18,0.39,3.93,0.445,0.43700000000000006,0.47,58.19,0.47,0.0121,0.10800000000000001,0.145,0.078,0.669,0.39299999999999996,36,8,28,"Riley Stillman, D, BUF",8,0.66,2,1,-1.6,-0.049,5,0.239,0.18600000000000003,1022,0.027000000000000003,0.016,0.0,-0.21100000000000002,1.2,105,8.6,44,3.61,37,3.03,24,44,6,83500000,1.3,0.5,0.3,2.6
